,DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE
7264,GDSC2,282,13367906,908461,NCI-N87,SIDM01147,STAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.035378,0.9640780000000001,0.065914,1.1210989999999998
7265,GDSC2,282,13368038,908462,NCI-H2452,SIDM00722,MESO,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.068313,0.915128,0.07381900000000001,-0.375289
7266,GDSC2,282,13368121,908463,NCI-H1793,SIDM00755,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,7.307173,0.967524,0.083754,2.08858
7267,GDSC2,282,13368252,908465,NCI-H358,SIDM00718,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.679933,0.947084,0.078014,0.08998400000000001
7268,GDSC2,282,13368384,908467,NCI-H1155,SIDM00651,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.127509,0.8655139999999999,0.093203,-1.8516990000000002
7269,GDSC2,282,13368514,908470,NCI-H28,SIDM00720,MESO,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.534631,0.956686,0.048125,1.500891
7270,GDSC2,282,13368646,908471,NCI-H1581,SIDM00748,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.047902,0.931951,0.048376,-1.151537
7271,GDSC2,282,13368778,908472,NCI-H1573,SIDM00749,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.918564,0.931651,0.047774000000000004,-0.48920600000000003
7272,GDSC2,282,13368860,908473,NCI-H1666,SIDM00743,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.724065,0.969042,0.059915,1.644998
7273,GDSC2,282,13368992,908474,NCI-H1703,SIDM00740,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.796571,0.969419,0.036477,0.17871199999999998
7274,GDSC2,282,13369075,908475,NCI-H1755,SIDM00738,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.465179,0.9753280000000001,0.065222,0.687336
7275,GDSC2,282,13369207,908476,NCI-H1993,SIDM00758,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.046819,0.974448,0.070764,0.369082
7276,GDSC2,282,13369339,908483,NCI-H524,SIDM01129,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.668224,0.9813780000000001,0.024102000000000002,-0.6796449999999999
7277,GDSC2,282,13369471,909248,ONS-76,SIDM00567,MB,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.581733,0.966207,0.076975,0.015281
7278,GDSC2,282,13369603,909249,OPM-2,SIDM00457,MM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.19875,0.9946530000000001,0.020834000000000002,-0.276062
7279,GDSC2,282,13369734,909250,OS-RC-2,SIDM00239,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.0400649999999985,0.976413,0.045411,1.124665
7280,GDSC2,282,13369864,909251,P12-ICHIKAWA,SIDM00463,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.010538,0.952917,0.07624199999999999,-1.1799600000000001
7281,GDSC2,282,13369996,909252,P30-OHK,SIDM00364,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.242532,0.917589,0.16199000000000002,-1.764199
7282,GDSC2,282,13370126,909253,P31-FUJ,SIDM00363,LAML,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.705919000000001,0.9845799999999999,0.022319,0.109751
7283,GDSC2,282,13370209,909255,PA-1,SIDM01140,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.056203,0.9749620000000001,0.127572,-0.38450100000000004
7284,GDSC2,282,13370450,909257,OC-314,SIDM00220,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.6239800000000004,0.96114,0.04531,-0.713302
7285,GDSC2,282,13370531,909260,PF-382,SIDM00451,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.729391000000001,0.985784,0.025074000000000003,0.127607
7286,GDSC2,282,13370661,909262,Raji,SIDM00844,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.219661,0.909264,0.032609,-1.781597
7287,GDSC2,282,13370915,909264,RD,SIDM00847,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.350013,0.9593200000000001,0.06874,-0.160994
7288,GDSC2,282,13371047,909696,REH,SIDM00447,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.584814,0.982708,0.013853,-0.743097
7289,GDSC2,282,13371179,909697,RF-48,SIDM01092,STAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.771034,0.963982,0.026148,-0.6014349999999999
7290,GDSC2,282,13371429,909699,RMG-I,SIDM00352,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.715373,0.970755,0.064243,1.638385
7291,GDSC2,282,13371511,909701,RPMI-6666,SIDM00813,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.4188240000000003,0.9043969999999999,0.196826,-1.630089
7292,GDSC2,282,13371641,909702,RPMI-8402,SIDM00403,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.057667,0.960672,0.045914,-1.144109
7293,GDSC2,282,13371724,909703,RS4-11,SIDM01086,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.300557,0.9161860000000001,0.069285,-1.720058
7294,GDSC2,282,13371855,909704,RT-112,SIDM00402,BLCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.356417,0.9680350000000001,0.05658,-0.15612199999999998
7295,GDSC2,282,13371987,909707,Saos-2,SIDM01084,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.339918,0.979005,0.022103,0.5920479999999999
7296,GDSC2,282,13372119,909708,SAS,SIDM00351,HNSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.1217000000000015,0.981952,0.088032,0.426045
7297,GDSC2,282,13372250,909709,SCC-9,SIDM01080,HNSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.337157,0.9803209999999999,0.037212,0.5899479999999999
7298,GDSC2,282,13372382,909713,SH-4,SIDM01079,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.6288649999999985,0.985118,0.064363,0.811855
7299,GDSC2,282,13372514,909716,SJRH30,SIDM01095,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.023951,0.939638,0.074851,-1.169757
7300,GDSC2,282,13372646,909717,SJSA-1,SIDM01112,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.42451,0.9713860000000001,0.063527,-0.104322
7301,GDSC2,282,13372852,909719,SK-HEP-1,SIDM01110,LIHC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.329699,0.988863,0.026733,0.584274
7302,GDSC2,282,13372983,909720,SK-LMS-1,SIDM01109,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.503184,0.986835,0.029369,0.716248
7303,GDSC2,282,13373115,909721,SK-LU-1,SIDM01108,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.487519,0.954971,0.031769,0.7043309999999999
7304,GDSC2,282,13373310,909723,SK-MEL-1,SIDM01107,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.108966000000001,0.977503,0.025711,1.177079
7305,GDSC2,282,13373393,909725,SK-MEL-24,SIDM01106,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.208901,0.971504,0.0243,0.492381
7306,GDSC2,282,13373525,909728,SK-MES-1,SIDM01103,LUSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.304880000000001,0.954441,0.107162,-0.195327
7307,GDSC2,282,13373656,909729,SK-MG-1,SIDM00379,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.0252729999999985,0.947075,0.090711,-0.40803
7308,GDSC2,282,13373787,909731,SK-PN-DW,SIDM01097,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.54402,0.968199,0.02159,-0.77413
7309,GDSC2,282,13373918,909732,SK-UT-1,SIDM01113,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.664757,0.977783,0.020984,0.078439
7310,GDSC2,282,13374050,909735,SNG-M,SIDM00373,UCEC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.462733,0.987123,0.050545,-0.07524600000000001
7311,GDSC2,282,13374182,909736,SNU-387,SIDM01180,LIHC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.4150209999999985,0.94476,0.06576599999999999,-0.111541
7312,GDSC2,282,13374314,909737,SNU-423,SIDM01199,LIHC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.774603,0.96938,0.045968,0.162001
7313,GDSC2,282,13374446,909738,SNU-449,SIDM01194,LIHC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.003266,0.9527260000000001,0.098814,0.33595
7314,GDSC2,282,13374701,909743,SUP-T1,SIDM01154,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.168521,0.928578,0.066615,-1.059779
7315,GDSC2,282,13374833,909744,SW13,SIDM00814,ACC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.574587,0.984007,0.035990999999999995,0.009845
7316,GDSC2,282,13374964,909745,SW1088,SIDM01155,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.87476,0.965666,0.077179,0.23819200000000001
7317,GDSC2,282,13375463,909749,SW1710,SIDM00420,BLCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.2326039999999985,0.978592,0.021839,0.510412
7318,GDSC2,282,13375595,909750,SW1783,SIDM01164,LGG,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.741194,0.910532,0.112111,-1.384856
7319,GDSC2,282,13375792,909753,SW626,SIDM01168,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.638624,0.971539,0.050094,1.580001
7320,GDSC2,282,13375923,909754,SW684,SIDM01175,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.7810880000000004,0.978137,0.036385,1.688376
7321,GDSC2,282,13376178,909756,SW872,SIDM01159,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.526554,0.94342,0.08780700000000001,-0.026696
7322,GDSC2,282,13376431,909759,SW982,SIDM01161,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.288288,0.933378,0.037459,-0.96867
7323,GDSC2,282,13376686,909769,TGBC1TKB,SIDM00252,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.102462999999999,0.956283,0.04745,0.411411
7324,GDSC2,282,13376769,909770,TGBC11TKB,SIDM00251,STAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.9741399999999985,0.982142,0.097475,0.313793
7325,GDSC2,282,13376860,909773,TUR,SIDM01205,DLBC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.743427,0.991248,0.060564,-0.622436
7326,GDSC2,282,13376991,909774,TYK-nu,SIDM00321,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.011053,0.9198200000000001,0.089185,-0.418847
7327,GDSC2,282,13377122,909776,U-2-OS,SIDM01191,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.6981519999999986,0.961528,0.07399800000000001,0.103843
7328,GDSC2,282,13377255,909777,U-698-M,SIDM00424,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.095276,0.981438,0.028908,-0.35477800000000004
7329,GDSC2,282,13377392,909779,UMC-11,SIDM01183,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.241307,0.978511,0.059204999999999994,0.517033
7330,GDSC2,282,13377523,909780,VM-CUB-1,SIDM00414,BLCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.273828,0.935023,0.037673000000000005,-0.97967
7331,GDSC2,282,13377655,909781,VMRC-RCZ,SIDM00317,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,7.316451,0.971577,0.042333,2.095638
7332,GDSC2,282,13377788,909784,WM-115,SIDM01000,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.0784080000000005,0.970891,0.060174,0.393112
7333,GDSC2,282,13377920,909785,WSU-NHL,SIDM00412,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.627482,0.939439,0.201502,-1.471359
7334,GDSC2,282,13378051,909904,YAPC,SIDM00411,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.417438,0.964747,0.044744,0.651019
7335,GDSC2,282,13378183,909905,YH-13,SIDM00316,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.5103150000000003,0.94403,0.109434,-0.799769
7336,GDSC2,282,13378427,909974,RCC10RGB,SIDM00235,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.5214089999999985,0.95663,0.07471599999999999,1.490833
7337,GDSC2,282,13378558,909975,KURAMOCHI,SIDM00554,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,6.061107,0.962087,0.055486,1.140671
7338,GDSC2,282,13378690,909976,KM-H2,SIDM01018,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.167208,0.947218,0.081236,-1.060778
7339,GDSC2,282,13378822,909977,HuO-3N1,SIDM00584,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.5361,0.9493030000000001,0.061035,-0.019434
7340,GDSC2,282,13378953,910079,OE19,SIDM00479,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.044626999999999,0.9344020000000001,0.057253,-0.393307
7341,GDSC2,282,13379085,910401,Ramos-2G6-4C10,SIDM01247,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.702979,0.9977010000000001,0.013821,-0.6532060000000001
7342,GDSC2,282,13379302,910546,PSN1,SIDM00469,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.142517,0.9502709999999999,0.09266,-0.31884
7343,GDSC2,282,13379434,910548,OAW-42,SIDM00480,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.87907,0.9630700000000001,0.06722,0.241471
7344,GDSC2,282,13379565,910549,OE33,SIDM00477,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.589830999999999,0.958883,0.09542,0.021441
7345,GDSC2,282,13379819,910568,CGTH-W-1,SIDM01248,THCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.282321,0.9241290000000001,0.09021,-0.973209
7346,GDSC2,282,13380025,910687,ATN-1,SIDM00233,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.784364,0.987237,0.035756,-0.591294
7347,GDSC2,282,13380155,910688,CESS,SIDM00917,LAML,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,1.576889,0.8306030000000001,0.015291999999999998,-2.270567
7348,GDSC2,282,13380409,910691,COLO-684,SIDM00142,UCEC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.432649,0.9777959999999999,0.027885000000000004,0.66259
7349,GDSC2,282,13380541,910692,COLO-668,SIDM00143,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.06851,0.944944,0.075363,-0.375139
7350,GDSC2,282,13380673,910694,LN-405,SIDM00343,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.892363,0.9622700000000001,0.041665,0.251583
7351,GDSC2,282,13380805,910695,TGBC24TKB,SIDM00267,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.718463,0.9744700000000001,0.060403,0.880015
7352,GDSC2,282,13380936,910698,BFTC-909,SIDM00988,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.246832,0.93027,0.060697,-1.000206
7353,GDSC2,282,13381189,910702,AsPC-1,SIDM00899,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,7.2470789999999985,0.961758,0.032983,2.042865
7354,GDSC2,282,13381321,910703,CA46,SIDM00907,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.023819,0.920607,0.06309400000000001,-1.169857
7355,GDSC2,282,13381564,910705,BALL-1,SIDM00287,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.107755,0.901064,0.11478699999999999,-1.866726
7356,GDSC2,282,13381696,910706,BL-41,SIDM00985,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.970375,0.994502,0.004046,-1.210513
7357,GDSC2,282,13381828,910710,BV-173,SIDM00962,LCML,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,1.448675,0.838043,0.07793599999999999,-2.368102
7358,GDSC2,282,13381918,910779,IA-LM,SIDM00306,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.996245,0.988433,0.024591,1.09133
7359,GDSC2,282,13382050,910780,TGW,SIDM00324,NB,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.337232,0.9441120000000001,0.08615700000000001,-0.9314370000000001
7360,GDSC2,282,13382182,910781,AN3-CA,SIDM00901,UCEC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.541389,0.973365,0.029894,-0.01541
7361,GDSC2,282,13382313,910784,A204,SIDM00798,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.448967,0.9420200000000001,0.09148400000000001,-0.085717
7362,GDSC2,282,13382445,910849,NY,SIDM00569,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.949149,0.962798,0.073838,-0.46593900000000005
7363,GDSC2,282,13382577,910850,C3A,SIDM01237,LIHC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.8495089999999985,0.944814,0.078149,0.218983
7364,GDSC2,282,13382884,910853,CHL-1,SIDM01228,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.465083,0.973873,0.027926,-0.07345800000000001
7365,GDSC2,282,13383016,910900,NCI-H1651,SIDM00744,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.007977,0.921482,0.077386,-1.181909
7366,GDSC2,282,13383148,910903,RPMI-7951,SIDM01087,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.410358,0.953148,0.064189,-0.8758090000000001
7367,GDSC2,282,13383279,910904,SCC-4,SIDM01081,HNSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.58689,0.975743,0.06364399999999999,0.019203
7368,GDSC2,282,13383533,910906,ST486,SIDM01198,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.062222,0.984816,0.16309300000000002,-0.379922
7369,GDSC2,282,13383665,910907,SW1990,SIDM01165,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.214007,0.9631200000000001,0.058472,0.49626400000000004
7370,GDSC2,282,13383816,910911,SCC-15,SIDM01083,HNSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.8509830000000003,0.9344600000000001,0.081506,-0.540617
7371,GDSC2,282,13383947,910915,CAPAN-2,SIDM00943,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.39898,0.9339360000000001,0.059035000000000004,0.6369779999999999
7372,GDSC2,282,13384079,910916,CAL-27,SIDM00937,HNSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.860408,0.908565,0.08812299999999999,-1.294168
7373,GDSC2,282,13384211,910919,BC-1,SIDM00896,DLBC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.492746,0.990813,0.06858600000000001,-0.052414
7374,GDSC2,282,13384343,910920,A704,SIDM00849,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.146729,0.927271,0.123583,-1.076357
7375,GDSC2,282,13384474,910921,A101D,SIDM00801,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.717642,0.9445040000000001,0.069754,-0.6420509999999999
7376,GDSC2,282,13384606,910922,769-P,SIDM00803,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.569357,0.9666299999999999,0.045892,0.005866
7377,GDSC2,282,13384738,910924,23132-87,SIDM00980,STAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.102666,0.973951,0.060273,0.411565
7378,GDSC2,282,13384870,910926,BFTC-905,SIDM00989,BLCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.748165,0.967319,0.042126,-0.6188319999999999
7379,GDSC2,282,13385113,910930,SCC-3,SIDM00384,DLBC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.224524,0.916402,0.030408,-1.777898
7380,GDSC2,282,13385244,910932,GAK,SIDM00543,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.5033569999999985,0.981131,0.088785,-0.044342
7381,GDSC2,282,13385376,910933,AM-38,SIDM00492,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.347189,0.942335,0.08204,-0.9238629999999999
7382,GDSC2,282,13385508,910934,A4-Fuk,SIDM00502,DLBC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.5027470000000003,0.977183,0.021568,-0.805527
7383,GDSC2,282,13385640,910935,A3-KAW,SIDM00495,DLBC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.044405,0.905593,0.036035000000000005,-1.9149180000000001
7384,GDSC2,282,13385768,910936,DOK,SIDM00540,HNSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.7311,0.942744,0.038972,-0.631814
7385,GDSC2,282,13385900,910937,COR-L279,SIDM00511,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,1.756759,0.836584,0.10964000000000002,-2.133736
7386,GDSC2,282,13385983,910941,CHP-134,SIDM00285,NB,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.074205,0.927264,0.037317,-1.131528
7387,GDSC2,282,13386114,910942,NEC8,SIDM00243,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.4730300000000005,0.98759,0.014233,-0.828133
7388,GDSC2,282,13386246,910943,CAS-1,SIDM00212,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.5014059999999985,0.9614360000000001,0.07849099999999999,0.714895
7389,GDSC2,282,13386376,910944,ALL-PO,SIDM00211,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.3038830000000003,0.911653,0.045241,-1.717528
7390,GDSC2,282,13386508,910947,OCI-AML2,SIDM00446,LAML,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,2.0638919999999996,0.9205030000000001,0.06065,-1.900093
7391,GDSC2,282,13386752,910951,CML-T1,SIDM00958,LCML,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,1.823146,0.8873869999999999,0.023031,-2.083234
7392,GDSC2,282,13386884,910952,CAL-54,SIDM00932,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,4.584842,0.9454440000000001,0.044502,0.017644999999999997
7393,GDSC2,282,13387016,911905,EFO-21,SIDM01052,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.693656,0.926063,0.021146,0.8611439999999999
7394,GDSC2,282,13387271,924100,22RV1,SIDM00499,PRAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,5.2388949999999985,0.9674799999999999,0.019177,0.5151979999999999
7395,GDSC2,282,13387403,924102,8505C,SIDM00996,THCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.010005,10.0,3.974311,0.925644,0.08154,-0.446798
